"scientific_name","status","migration","tp","tl","habitat1","colony","ps","min_dist","colour_elab","colour_div","ED_score","logMass","logRange","Order","source"
"Harpyopsis_novaeguineae","VU","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.490651623,0,22.8370601,36,26.319312,3.30102999566398,5.86367471908149,"ACCIPITRIFORMES",6
"Heinrichia_calligyna","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-1.04490994,165.6507183,26.406265,24.75,13.145169,1.32662649353236,4.11457174068252,"PASSERIFORMES",0
"Heleia_crassirostris","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-1.04490994,146.2829985,26.90742661,41,2.396875,1.16244071037776,4.45139854398731,"PASSERIFORMES",0
"Heleia_muelleri","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.399335127,598.668599,27.58561712,44,2.396875,1.10700188973393,4.42708026108026,"PASSERIFORMES",0
"Heliactin_bilophus","LC","Full Migrant","Diurnal","Herbivore","Artificial","Not colonial",-0.083409003,0,34.70771179,112,12.628839,0.643452685863,6.58832943245601,"APODIFORMES",3
"Heliangelus_amethysticollis","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.144088238,0,25.98194582,91.25,6.127621,0.703291378118661,5.1632680470461,"APODIFORMES",0
"Heliangelus_exortis","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.592119851,0,24.72205939,49,4.031824,0.662757831681574,4.80661915200743,"APODIFORMES",0
"Heliangelus_mavors","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.571789376,75.70807595,26.219523855,78.5,5.79722,0.6232492903979,4.58670599769669,"APODIFORMES",0
"Heliangelus_micraster","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.188182901,188.3696873,26.12857033,85,4.031559,0.659245722565014,4.25177530828653,"APODIFORMES",1
"Heliangelus_regalis","EN","Not a Migrant","Diurnal","Herbivore","Shrubland","Not colonial",-0.136049616,343.9633436,33.14671872,41,10.093068,0.556302500767287,3.57788737412153,"APODIFORMES",2
"Heliangelus_strophianus","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.167511203,10.10812453,27.03161203,73,8.103386,0.740362689494244,3.98023703518842,"APODIFORMES",2
"Heliangelus_viola","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.105595795,0,27.02128416,81,5.702271,0.732393759822969,4.55602295124077,"APODIFORMES",2
"Helicolestes_hamatus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.048977212,0,25.93508242,50,9.990973,2.62889956442061,6.3756422821265,"ACCIPITRIFORMES",1
"Heliobletus_contaminatus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.083699399,0,21.14718769,38,5.313354,1.14612803567824,5.89567134428275,"PASSERIFORMES",0
"Heliodoxa_aurescens","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.071718172,55.01388592,31.5319434,91,10.83989,0.806179973983887,6.55632441032338,"APODIFORMES",3
"Heliodoxa_branickii","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.545657211,45.96345483,31.6832339417784,79.689145508797,7.572599,0.716003343634799,5.10305361008283,"APODIFORMES",0
"Heliodoxa_gularis","VU","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.180218349,51.26410189,34.17378251,81,7.572599,0.799340549453582,4.42483424752446,"APODIFORMES",0
"Heliodoxa_imperatrix","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.557184452,33.28669178,34.504908335,77.5,7.995598,0.944482672150169,4.34367141497292,"APODIFORMES",2
"Heliodoxa_jacula","LC","Altitudinal Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.072074932,9.062232663,34.14378194,65,6.957973,0.911157608739977,4.80384245955965,"APODIFORMES",4
"Heliodoxa_leadbeateri","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.162092189,1.472980312,33.83382225,78,6.957973,0.869231719730976,5.61270593523734,"APODIFORMES",1
"Heliodoxa_rubinoides","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.288077194,0,31.52596884,93,8.331404,0.89209460269048,5.30871787456562,"APODIFORMES",0
"Heliodoxa_schreibersii","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.205624716,45.18544526,34.27220592,85,11.98649,0.963787827345555,5.85306674897008,"APODIFORMES",1
"Heliodoxa_xanthogonys","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.248188934,443.041928,33.53291217,66,10.473957,0.845098040014257,5.34721622813929,"APODIFORMES",1
"Heliolais_erythropterus","LC","Not a Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.029927026,0,26.01972679,35.5,5.949114,1.06069784035361,6.54231251289192,"PASSERIFORMES",2
"Heliomaster_constantii","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.09190528,0,25.62122485,80,37.318851,0.863322860120456,5.74336363988713,"APODIFORMES",5
"Heliomaster_furcifer","LC","Full Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.035913961,13.08881137,34.70891038,85,9.23729,0.732393759822969,6.47250218148804,"APODIFORMES",0
"Heliomaster_longirostris","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.019303531,0,28.970074625,76.16666665,9.256353,0.819543935541869,6.9185646741814,"APODIFORMES",0
"Heliomaster_squamosus","LC","Not a Migrant","Diurnal","Herbivore","Open vegetation","Not colonial",-0.254519398,0,28.50361984,69,15.507882,0.770852011642144,6.18162629424977,"APODIFORMES",0
"Heliopais_personatus","EN","Not a Migrant","Diurnal","Omnivore","Aquatic","Not colonial",-0.085282397,0,25.91334256,45,23.120242,2.45999528672837,5.43521231343799,"GRUIFORMES",1
"Heliornis_fulica","LC","Not a Migrant","Diurnal","Omnivore","Aquatic","Not colonial",-0.022340457,0,31.98951933,52,23.20975,2.12057393120585,6.94506899181586,"GRUIFORMES",10
"Heliothryx_auritus","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.043596374,0,34.25594073,47,10.587369,0.732393759822969,6.83843513942683,"APODIFORMES",2
"Heliothryx_barroti","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.066815467,0,35.72377282,50.5,10.587369,0.740362689494244,5.69111804589149,"APODIFORMES",4
"Hellmayrea_gularis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.192678573,0,24.46871485,45.33333333,8.424528,1.09342168516224,5.20979789676231,"PASSERIFORMES",0
"Helmitheros_vermivorum","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",0.010890822,0,21.03593991,45,9.379975,1.15228834438306,6.24391439777438,"PASSERIFORMES",2
"Hemicircus_canente","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.104868535,0,30.13897823,28,10.210279,1.63848925695464,5.82293931166012,"PICIFORMES",6
"Hemicircus_concretus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-1.04490994,0,27.07414776,49.5,10.210279,1.46982201597816,5.009329158007,"PICIFORMES",0
"Hemignathus_flavus","VU","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",0.691708279,5.396677162,42.66839686,48,3.117897,1.10209052551184,2.58179242413023,"PASSERIFORMES",0
"Hemignathus_kauaiensis","VU","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",0.691708279,145.2425644,37.06831504,44.5,3.186167,1.22141423784234,2.37075971019211,"PASSERIFORMES",1
"Hemignathus_munroi","EN","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",0.691708279,254.5511284,48.22701775,49,3.946181,1.44715803134222,2.1800344584361,"PASSERIFORMES",1
"Hemignathus_parvus","VU","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",0.691708279,144.3421946,46.74038094,52.5,4.081563,0.968482948553935,2.50271244797302,"PASSERIFORMES",1
"Hemignathus_virens","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",0.691708279,81.95978226,38.48696247,37,3.186241,1.13672056715641,3.79562112579637,"PASSERIFORMES",0
"Hemiphaga_novaeseelandiae","NT","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",1.323162773,0,30.43421925,50,15.426436,2.81491318127507,5.31745009234477,"COLUMBIFORMES",5
"Hemiprocne_comata","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.119920801,0,35.110436725,50.833333335,37.298855,1.33579208916162,6.17091373281812,"APODIFORMES",1
"Hemiprocne_coronata","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.081824136,0,27.25821589,35.5,28.322969,1.46239799789896,6.52463071520739,"APODIFORMES",3
"Hemiprocne_longipennis","LC","Not a Migrant","Diurnal","Carnivore","Artificial","Not colonial",-0.113768029,0,29.59787883,37,27.538319,1.63144376901317,6.16604923346181,"APODIFORMES",0
"Hemiprocne_mystacea","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.312977501,0,32.430702715,51.5,27.551692,1.84571801796666,5.90623410531201,"APODIFORMES",0
"Hemipus_hirundinaceus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.15422691,0,35.42802406,20,10.462741,1.00860017176192,6.1435385205863,"PASSERIFORMES",0
"Hemipus_picatus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.050901777,0,31.897413525,26,10.462741,0.954242509439325,6.69544088685043,"PASSERIFORMES",2
"Hemispingus_atropileus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.240366397,0,38.92892804,43,2.826328,1.34242268082221,5.11238843027703,"PASSERIFORMES",0
"Hemispingus_auricularis","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.545657211,43.19653204,30.7324274975539,40.3742388264615,2.824833,1.28884760336385,4.79181187202976,"PASSERIFORMES",0
"Hemispingus_calophrys","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.079383342,253.9103955,43.28074132,58,2.82622,1.23044892137827,4.36368377775191,"PASSERIFORMES",0
"Hemispingus_frontalis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.219915986,0,34.67437635,35,3.784051,1.23044892137827,5.30277825320066,"PASSERIFORMES",1
"Hemispingus_goeringi","VU","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.425791709,389.1622347,31.21532161,54,3.413898,1.17630248952746,3.24095426744975,"PASSERIFORMES",0
"Hemispingus_melanotis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.138543455,0,26.1570795,44.8,3.784143,1.20411998265592,5.26395565648453,"PASSERIFORMES",0
"Hemispingus_ochraceus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.17018256,24.64889905,27.9298662200891,48.9296208519004,3.210749,1.20411998265592,3.10773945229041,"PASSERIFORMES",0
"Hemispingus_parodii","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.545657211,28.39022744,38.29002771,42,2.825117,1.3384564936046,4.45729560704445,"PASSERIFORMES",0
"Hemispingus_piurae","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.265184282,368.1225295,29.0457674112447,44.2620632586813,4.32242,1.20411998265592,4.0892916704885,"PASSERIFORMES",1
"Hemispingus_reyi","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.851583417,261.8283471,38.28626659,41,3.306528,1.2343829625423,4.1358210580981,"PASSERIFORMES",0
"Hemispingus_rufosuperciliaris","VU","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.272828606,248.8010396,25.58120429,47,5.541378,1.46239799789896,3.82487711882677,"PASSERIFORMES",0
"Hemispingus_superciliaris","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.145441864,0,33.11654363,39.66666667,3.326603,1.14612803567824,5.43401264107888,"PASSERIFORMES",0
"Hemispingus_trifasciatus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.20057077,35.52752491,31.45174145,40.5,3.192674,1.14612803567824,4.91494475171072,"PASSERIFORMES",0
"Hemispingus_verticalis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.235596795,0,24.32295676,31,4.420461,1.14612803567824,4.66275630357994,"PASSERIFORMES",0
"Hemispingus_xanthophthalmus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.259864761,42.72156086,18.60044449,28,4.153485,1.07918124604762,4.96490634765488,"PASSERIFORMES",0
"Hemitesia_neumanni","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.510794169,543.9458016,25.8692410117486,37.6898750672654,8.503294,1.15228834438306,4.56920443169564,"PASSERIFORMES",3
"Hemithraupis_flavicollis","LC","Not a Migrant","Diurnal","Carnivore","Artificial","Not colonial",-0.036517961,0.691721339,32.44229437,50,4.596783,1.10720996964787,6.74914342290765,"PASSERIFORMES",0
"Hemithraupis_guira","LC","Full Migrant","Diurnal","Carnivore","Artificial","Not colonial",-0.028499292,0,40.18895541,72,4.616655,1.07918124604762,6.97220092640754,"PASSERIFORMES",2
"Hemithraupis_ruficapilla","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.254519398,0,38.96453499,85,4.573263,1.16436980068514,5.81206013835794,"PASSERIFORMES",0
"Hemitriccus_cinnamomeipectus","VU","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.161829793,338.1932113,27.04031583,62,4.652136,0.8750612633917,3.95222420113948,"PASSERIFORMES",1
"Hemitriccus_diops","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.083874408,0,21.81609657,32,6.99929,1,5.86764325867151,"PASSERIFORMES",0
"Hemitriccus_flammulatus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.092572836,80.6557377,22.14818063,38,6.4517,1,5.90675593060302,"PASSERIFORMES",1
"Hemitriccus_furcatus","VU","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.127259699,34.31068454,27.65801067,56,4.658278,0.936266449588555,3.87868682864207,"PASSERIFORMES",0
"Hemitriccus_granadensis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.185182218,0,31.1120206,51.5,4.561547,0.897627091290441,5.31002523662299,"PASSERIFORMES",0
"Hemitriccus_griseipectus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.092245482,46.93304932,29.31352975,44,3.664573,0.936600117176754,6.42383665677202,"PASSERIFORMES",0
"Hemitriccus_inornatus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.126967804,701.5567516,26.82121788,38,4.409269,0.921686475483602,4.41341119665392,"PASSERIFORMES",1
"Hemitriccus_iohannis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.083321924,81.89930265,27.92913264,44,4.442892,1,6.00957364616216,"PASSERIFORMES",0
"Hemitriccus_josephinae","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.051113103,274.1708823,29.4424394104298,48.9294609687349,6.645497,1.03342375548695,5.82351834649017,"PASSERIFORMES",0
"Hemitriccus_kaempferi","EN","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.127259699,32.60518819,28.01500156,44,4.395109,0.949583554209537,3.89577888525801,"PASSERIFORMES",0
"Hemitriccus_margaritaceiventer","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.039116708,0,24.77393913,48.4,5.017995,0.924279286061882,6.74743977163761,"PASSERIFORMES",0
"Hemitriccus_minimus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.104515525,656.3452906,28.8425276,50,6.894689,0.845098040014257,2.67599411793689,"PASSERIFORMES",0
"Hemitriccus_minor","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.125545482,76.18369102,28.401125845,39.5,3.597026,0.869231719730976,6.38325574700524,"PASSERIFORMES",1
"Hemitriccus_mirandae","VU","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.254519398,116.9773808,28.27788801,46,4.507199,0.902988454136911,3.25733347645846,"PASSERIFORMES",1
"Hemitriccus_nidipendulus","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.254519398,0,32.10512011,47,4.930565,0.8750612633917,5.73414528445365,"PASSERIFORMES",1
"Hemitriccus_obsoletus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.124678468,0,21.60510236,43,4.751869,1.06445798922692,5.41981153049911,"PASSERIFORMES",0
"Hemitriccus_orbitatus","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.254519398,0,22.39551653,38,4.85114,0.986771734266245,5.82192056457329,"PASSERIFORMES",0
"Hemitriccus_rufigularis","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.177525246,43.42636614,27.34098303,45.5,4.633154,0.973127853599699,4.78486546245738,"PASSERIFORMES",0
"Hemitriccus_spodiops","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.085634105,216.0975917,24.90646703,39,4.515487,0.857332496431269,4.82962669220885,"PASSERIFORMES",0
"Hemitriccus_striaticollis","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.064255465,33.61071141,27.48550031,43,4.718164,0.934498451243568,6.56190332093877,"PASSERIFORMES",0
"Hemitriccus_zosterops","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.064391766,116.287992,27.7397555,38,3.666214,0.941180036600083,6.30458864964234,"PASSERIFORMES",0
"Hemixos_castanonotus","LC","Full Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.054271879,0,26.44035206,52,8.937647,1.51353135392449,5.99113260401013,"PASSERIFORMES",1
"Hemixos_flavala","LC","Altitudinal Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.069875952,0,26.1974565,49.5,8.937647,1.51188336097887,6.04084012289645,"PASSERIFORMES",0
"Henicopernis_infuscatus","VU","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.919770684,404.8167106,24.36948165,35.5,11.522734,2.88412482004571,4.29260064899529,"ACCIPITRIFORMES",0
"Henicopernis_longicauda","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.492740764,0,21.96878696,43.5,11.522734,2.76974646717945,5.87508532794671,"ACCIPITRIFORMES",1
"Henicophaps_albifrons","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.491376793,0,28.919786735,64.5,10.81955,2.39269695325967,5.88587171199174,"COLUMBIFORMES",0
"Henicophaps_foersteri","VU","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.919770684,400.5569129,24.409298813412,46.3347488447113,10.81955,2.17285993214422,4.50026582730508,"COLUMBIFORMES",0
"Henicorhina_leucophrys","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.059575126,0,27.96476549,46.75,10.345574,1.21085336531489,5.85886704186237,"PASSERIFORMES",1
"Henicorhina_leucoptera","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.215525765,338.665338,28.18952866,39,5.153374,1.13830269816628,3.53622652090767,"PASSERIFORMES",1
"Henicorhina_leucosticta","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.03550738,0,29.34193261,40,8.792675,1.15228834438306,6.40171918031832,"PASSERIFORMES",1
"Henicorhina_negreti","CR","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-1.349411938,173.8428485,25.168513,38,5.508779,1.19865708695442,1.92205173687949,"PASSERIFORMES",0
"Herpetotheres_cachinnans","LC","Not a Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.021024937,0,29.60291053,29,25.217292,2.79588001734408,7.12485032771416,"FALCONIFORMES",4
"Herpsilochmus_atricapillus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.061184705,0,30.77575177,23.5,3.975657,0.99563519459755,6.5719203058464,"PASSERIFORMES",0
"Herpsilochmus_axillaris","VU","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.202860741,49.54019381,24.50136692,39,5.013141,1.05690485133647,5.03882212011987,"PASSERIFORMES",0
