"scientific_name","TipLabel","English","Order","status","migration","gen_length","range","tp","tl","habitat1","colony","ps","min_dist","colour_elab","colour_div","ED_score","mean_mass","logMass","logRange","citations","source"
"Rhipidura threnothorax","Rhipidura_threnothorax","Sooty Thicket-fantail","PASSERIFORMES","LC","Not a Migrant",4.9,594362.416368344,"Diurnal","Carnivore","Forest","Not colonial",-0.492293201,0,28.04521132,26,8.871847,17.6,1.24551266781415,5.77405133964907,0,0
"Rhipidura verreauxi","Rhipidura_verreauxi","Streaked Fantail","PASSERIFORMES","LC","Not a Migrant",4.9,17920.0666412136,"Diurnal","Carnivore","Forest","Not colonial",1.016704023,1427.327207,30.231647,30,6.043388,12.9,1.11058971029925,4.25333962038512,1,1
"Rhizothera longirostris","Rhizothera_longirostris","Long-billed Partridge","GALLIFORMES","NT","Not a Migrant",3.9,1292599.74072984,"Diurnal","Omnivore","Forest","Not colonial",-0.160815122,0,28.81197377,49.5,13.137909,748.5,2.87419180467907,6.11146406447571,0,0
"Rhodinocichla rosea","Rhodinocichla_rosea","Rosy Thrush-tanager","PASSERIFORMES","LC","Not a Migrant",3.7,148491.952260634,"Diurnal","Omnivore","Forest","Not colonial",-0.124832619,0,27.53773618,45.5,10.65851,48,1.68124123737559,5.17170291706396,2,2
"Rhodopechys obsoletus","Rhodopechys_obsoletus","Desert Finch","PASSERIFORMES","LC","Not a Migrant",4.3,3469868.65484144,"Diurnal","Herbivore","Grassland","Colonial",-0.02306254,0,27.62660187,42,5.237574,25.5,1.40654018043396,6.5403130357254,3,2
"Rhodopechys sanguineus","Rhodopechys_sanguineus","Crimson-winged Finch","PASSERIFORMES","LC","Full Migrant",4.3,1751143.2363318,"Diurnal","Herbivore","Rocky areas (eg. inland cliffs, mountain peaks)","Colonial",-0.05413403,0,26.30461009,58,5.237574,NA,NA,6.24332167104308,7,5
"Rhodophoneus cruentus","Rhodophoneus_cruentus","Rosy-patched Bush-shrike","PASSERIFORMES","LC","Not a Migrant",4.4,1845054.49614807,"Diurnal","Carnivore","Shrubland","Not colonial",-0.148299483,0,22.61392812,48.5,13.208616,53.3,1.72672720902657,6.26600919815192,1,1
"Rhodopis vesper","Rhodopis_vesper","Oasis Hummingbird","APODIFORMES","LC","Not a Migrant",4.2,305656.994715227,"Diurnal","Herbivore","Shrubland","Not colonial",-0.089824052,0,29.781890565,75.5,2.817782,3.8,0.57978359661681,5.48523433872049,1,1
"Rhodospingus cruentus","Rhodospingus_cruentus","Crimson-breasted Finch","PASSERIFORMES","LC","Not a Migrant",3.8,95985.0406219747,"Diurnal","Omnivore","Forest","Not colonial",-0.180086551,53.06798241,35.36523754,66,7.62039,11.6,1.06445798922692,4.98220355302324,0,0
"Rhodostethia rosea","Rhodostethia_rosea","Ross's Gull","CHARADRIIFORMES","LC","Full Migrant",9.8,755963.198572362,"Diurnal","Carnivore","Wetlands (inland)","Colonial",0.02890883,550.5621924,37.84988839,36,6.909533,187,2.2718416065365,5.878500653906,11,8
"Rhodothraupis celaeno","Rhodothraupis_celaeno","Crimson-collared Grosbeak","PASSERIFORMES","LC","Full Migrant",4.1,127731.861328126,"Diurnal","Omnivore","Shrubland","Not colonial",-0.702191279,8.192521051,32.88737712,39,9.834725,60,1.77815125038364,5.10629924082706,7,1
"Rhopocichla atriceps","Rhopocichla_atriceps","Dark-fronted Babbler","PASSERIFORMES","LC","Not a Migrant",4.4,229700.08617036,"Diurnal","Carnivore","Artificial/Terrestrial","Not colonial",-0.524697908,0,23.76220098,36,3.174413,16.3,1.21218760440396,5.36116115811755,2,2
"Rhopophilus pekinensis","Rhopophilus_pekinensis","White-browed Chinese Warbler","PASSERIFORMES","LC","Not a Migrant",4.3,1353069.76710916,"Diurnal","Carnivore","Grassland","Not colonial",-0.202509795,0,25.82181873,37,8.535918,18.05,1.25647720624168,6.13132019030742,0,0
"Rhopornis ardesiacus","Rhopornis_ardesiacus","Slender Antbird","PASSERIFORMES","EN","Not a Migrant",4.8,2437.30851885519,"Diurnal","Carnivore","Forest","Not colonial",-0.127259699,150.0064118,21.2982588,32,5.556944,26.3,1.41995574848976,3.38691050643372,1,1
"Rhyacornis bicolor","Rhyacornis_bicolor","Luzon Water-redstart","PASSERIFORMES","VU","Not a Migrant",3.8,29094.7349113908,"Diurnal","Carnivore","Wetlands (inland)","Not colonial",-0.630816033,68.60501815,31.39735587,39,5.413082,23,1.36172783601759,4.46381440459371,0,0
"Rhyacornis fuliginosa","Rhyacornis_fuliginosa","Plumbeous Water-redstart","PASSERIFORMES","LC","Not a Migrant",3.8,5099119.19449868,"Diurnal","Carnivore","Wetlands (inland)","Not colonial",-0.024653843,0,27.64712902,32,5.413082,20.4,1.3096301674259,6.70749516394002,4,2
"Rhynchocyclus brevirostris","Rhynchocyclus_brevirostris","Eye-ringed Flatbill","PASSERIFORMES","LC","Altitudinal Migrant",3.7,579309.778198189,"Diurnal","Carnivore","Forest","Not colonial",-0.042828404,0,27.65299269,47,8.305352,24.3,1.38560627359831,5.76291085903881,1,1
"Rhynchocyclus fulvipectus","Rhynchocyclus_fulvipectus","Fulvous-breasted Flatbill","PASSERIFORMES","LC","Not a Migrant",3.7,196883.728826368,"Diurnal","Carnivore","Forest","Not colonial",-0.105717053,10.79834836,27.11547207,51,8.620692,23.1,1.36361197989214,5.29420982597604,0,0
"Rhynchocyclus olivaceus","Rhynchocyclus_olivaceus","Olivaceous Flatbill","PASSERIFORMES","LC","Not a Migrant",3.7,2806457.92719948,"Diurnal","Carnivore","Forest","Not colonial",-0.064076296,0,26.55435742,51.5,8.898138,21.3,1.32837960343874,6.44815853591181,1,1
"Rhynchocyclus pacificus","Rhynchocyclus_pacificus","Pacific Flatbill","PASSERIFORMES","LC","Not a Migrant",3.7,105886.270495917,"Diurnal","Carnivore","Forest","Not colonial",-0.535541501,40.97398361,23.3125638,41,8.239979,25,1.39794000867204,5.02483965194495,0,0
"Rhynchopsitta pachyrhyncha","Rhynchopsitta_pachyrhyncha","Thick-billed Parrot","PSITTACIFORMES","EN","Nomadic",11.1,596.007417891868,"Diurnal","Herbivore","Forest","Not colonial",-0.17554782,18.71444075,39.63794992,65,6.193336,325,2.51188336097887,2.775251664991,2,2
"Rhynchopsitta terrisi","Rhynchopsitta_terrisi","Maroon-fronted Parrot","PSITTACIFORMES","EN","Not a Migrant",11.1,1276.55277260011,"Diurnal","Herbivore","Forest","Not colonial",-0.35109564,41.95309488,36.07672168,61,6.193336,442,2.64542226934909,3.10603877321413,0,0
"Rhynchortyx cinctus","Rhynchortyx_cinctus","Tawny-faced Quail","GALLIFORMES","LC","Not a Migrant",3.9,179100.245999209,"Diurnal","Carnivore","Forest","Not colonial",-0.081729627,18.19489,28.6120613,75,9.134698,150,2.17609125905568,5.25309618236509,0,0
"Rhynchostruthus louisae","Rhynchostruthus_louisae","Somali Grosbeak","PASSERIFORMES","NT","Not a Migrant",4.3,23929.8858842313,"Diurnal","Herbivore","Rocky areas (eg. inland cliffs, mountain peaks)","Not colonial",-0.859218182,450.0857257,NA,NA,3.865465,24.7,1.39269695325967,4.37894062757429,0,0
"Rhynchostruthus percivali","Rhynchostruthus_percivali","Arabian Grosbeak","PASSERIFORMES","NT","Not a Migrant",4.3,83043.2450361138,"Diurnal","Herbivore","Rocky areas (eg. inland cliffs, mountain peaks)","Not colonial",-0.2690134,229.8753622,29.34787473,46,3.868924,NA,NA,4.91930431152729,0,0
"Rhynchostruthus socotranus","Rhynchostruthus_socotranus","Socotra Grosbeak","PASSERIFORMES","LC","Not a Migrant",4.3,3622.40409219192,"Diurnal","Herbivore","Shrubland","Not colonial",-1.980174293,778.2328086,29.789031835,41,3.88707,30.35,1.48215869541128,3.55899689579036,0,0
"Rhynchotus maculicollis","Rhynchotus_maculicollis","Huayco Tinamou","TINAMIFORMES","LC","Not a Migrant",6.8,113174.824642294,"Diurnal","Omnivore","Shrubland","Not colonial",-0.06294809,363.2966319,27.71795821,73,22.469957,NA,NA,5.05374983025416,0,0
"Rhynchotus rufescens","Rhynchotus_rufescens","Red-winged Tinamou","TINAMIFORMES","LC","Not a Migrant",6.8,5674255.96925819,"Diurnal","Omnivore","Savanna","Not colonial",-0.031026809,0,26.29363087,68,22.469957,844.5,2.92659965390703,6.75390892319916,2,2
"Rhynochetos jubatus","Rhynochetos_jubatus","Kagu","EURYPYGIFORMES","EN","Not a Migrant",15,1341.74728496807,"Diurnal","Carnivore","Forest","Not colonial",1.016704023,1450.934648,29.86371296,46,55.381864,860,2.93449845124357,3.12767072516304,5,5
"Rhytipterna holerythra","Rhytipterna_holerythra","Rufous Mourner","PASSERIFORMES","LC","Not a Migrant",3.6,469900.64581675,"Diurnal","Carnivore","Forest","Not colonial",-0.057104639,10.37745391,28.89460406,72.5,2.913846,36.8,1.56584781867352,5.67200604190411,2,1
"Rhytipterna immunda","Rhytipterna_immunda","Pale-bellied Mourner","PASSERIFORMES","LC","Not a Migrant",3.6,1435082.55534513,"Diurnal","Carnivore","Savanna","Not colonial",-0.046628527,375.6721848,23.06960885,39,2.924586,27.4,1.43775056282039,6.15687688525089,0,0
"Rhytipterna simplex","Rhytipterna_simplex","Greyish Mourner","PASSERIFORMES","LC","Not a Migrant",3.6,7376430.4714411,"Diurnal","Carnivore","Forest","Not colonial",-0.044723721,0,18.19008224,37.5,2.929549,31.8,1.50242711998443,6.86784625320777,0,0
"Rigidipenna inexpectata","Rigidipenna_inexpectata","Solomon Islands Frogmouth","CAPRIMULGIFORMES","NT","Not a Migrant",7.5,16697.9907883081,"Nocturnal","Carnivore","Artificial/Terrestrial","Not colonial",-0.154766589,830.0489007,24.06579557,46,42.155063,NA,NA,4.22266421713282,0,0
"Rimator albostriatus","Rimator_albostriatus","Sumatran Wren-babbler","PASSERIFORMES","LC","Not a Migrant",4.4,34059.4000224083,"Diurnal","Carnivore","Forest","Not colonial",-1.04490994,77.42961655,NA,NA,3.789241,NA,NA,4.53223699332557,0,0
"Rimator malacoptilus","Rimator_malacoptilus","Long-billed Wren-babbler","PASSERIFORMES","LC","Not a Migrant",4.4,190883.448307936,"Diurnal","Carnivore","Forest","Not colonial",-0.201076807,236.0305665,NA,NA,3.764326,19.5,1.29003461136252,5.2807682719234,0,0
"Rimator pasquieri","Rimator_pasquieri","White-throated Wren-babbler","PASSERIFORMES","EN","Not a Migrant",4.4,1832.36593336656,"Diurnal","Carnivore","Forest","Not colonial",0.198179583,200.9753791,NA,NA,3.801507,NA,NA,3.26301220894532,0,0
"Riparia cincta","Riparia_cincta","Banded Martin","PASSERIFORMES","LC","Full Migrant",3.1,5291251.16841739,"Diurnal","Carnivore","Grassland","Not colonial",-0.018790812,0,20.95767354,26,12.611707,23.45,1.3701428470511,6.72355837738326,0,0
"Riparia congica","Riparia_congica","Congo Martin","PASSERIFORMES","LC","Not a Migrant",3.1,128206.902095883,"Diurnal","Carnivore","Wetlands (inland)","Colonial",-0.394087414,825.4613236,25.59821903,29,9.08323,NA,NA,5.10791140631749,0,0
"Riparia paludicola","Riparia_paludicola","Plain Martin","PASSERIFORMES","LC","Full Migrant",3.1,7018976.3057791,"Diurnal","Carnivore","Wetlands (inland)","Colonial",-0.011139845,0,18.92471754,25,10.128962,13.5,1.13033376849501,6.84627377635056,1,1
"Riparia riparia","Riparia_riparia","Sand Martin","PASSERIFORMES","LC","Full Migrant",3.1,36595514.5376509,"Diurnal","Carnivore","Artificial/Terrestrial","Colonial",-0.002262695,0,20.25714632,21.33333333,10.144898,12.7333333333333,1.10494210819205,7.56342785777352,2,2
"Rissa brevirostris","Rissa_brevirostris","Red-legged Kittiwake","CHARADRIIFORMES","VU","Full Migrant",12.9,192145.805453805,"Diurnal","Carnivore","Marine Neritic","Colonial",0.049528027,511.7181136,31.75538719,50,5.155214,377,2.57634135020579,5.28363090824794,6,4
"Rissa tridactyla","Rissa_tridactyla","Black-legged Kittiwake","CHARADRIIFORMES","LC","Full Migrant",12.9,2303418.36347483,"Diurnal","Omnivore","Marine Neritic","Colonial",0.003952862,0,35.50172465,35.5,5.155214,416.333333333333,2.61944118365447,6.36237282482804,56,19
"Robsonius rabori","Robsonius_rabori","Rusty-faced Babbler","PASSERIFORMES","VU","Not a Migrant",5.5,5360.94264069974,"Diurnal","Carnivore","Forest","Not colonial",-1.261632066,263.0474074,NA,NA,4.23313,NA,NA,3.7292411605249,0,0
"Robsonius sorsogonensis","Robsonius_sorsogonensis","Grey-banded Babbler","PASSERIFORMES","NT","Not a Migrant",5.5,13027.2905697064,"Diurnal","Carnivore","Forest","Not colonial",-1.261632066,19.73103551,NA,NA,4.23313,NA,NA,4.1148541000578,0,0
"Rollandia microptera","Rollandia_microptera","Titicaca Grebe","PODICIPEDIFORMES","EN","Not a Migrant",5.3,48888.320683312,"Diurnal","Carnivore","Wetlands (inland)","Not colonial",-0.11674868,258.8607257,19.73895425,42,18.455915,706,2.8488047010518,4.68920511947908,4,3
"Rollandia rolland","Rollandia_rolland","White-tufted Grebe","PODICIPEDIFORMES","LC","Full Migrant",5.3,4838179.79702848,"Diurnal","Carnivore","Wetlands (inland)","Not colonial",-0.01169602,0,30.83495771,41,18.455915,336,2.52633927738984,6.68468200363033,3,2
"Rollulus rouloul","Rollulus_rouloul","Crested Partridge","GALLIFORMES","NT","Not a Migrant",5,1418640.33434244,"Diurnal","Omnivore","Forest","Not colonial",-0.125985142,0,26.1324977,51,12.381887,217,2.33645973384853,6.1518723034142,1,1
"Roraimia adusta","Roraimia_adusta","Roraiman Barbtail","PASSERIFORMES","LC","Not a Migrant",3.8,71552.3400784762,"Diurnal","Carnivore","Forest","Not colonial",-0.249252166,439.7405048,28.35729173,45,2.57944,NA,NA,4.85462384168141,1,1
"Rostratula australis","Rostratula_australis","Australian Painted Snipe","CHARADRIIFORMES","EN","Not a Migrant",8.6000004,1391549.26165049,"Nocturnal","Carnivore","Wetlands (inland)","Colonial",1.109268882,0,23.3221779,49,26.90162,NA,NA,6.1434985852186,0,0
"Rostratula benghalensis","Rostratula_benghalensis","Greater Painted-snipe","CHARADRIIFORMES","LC","Not a Migrant",8.6,24947934.8121175,"Nocturnal","Carnivore","Grassland","Not colonial",-0.012207031,0,24.20016628,47,26.90162,121,2.08278537031645,7.39703460058774,14,6
"Rostratula semicollaris","Rostratula_semicollaris","South American Painted-snipe","CHARADRIIFORMES","LC","Full Migrant",8.6,2534232.98403801,"Nocturnal","Carnivore","Wetlands (inland)","Colonial",-0.008507657,0,30.93673678,40,34.54429,76.6,1.8842287696326,6.403846539131,1,1
"Rostrhamus sociabilis","Rostrhamus_sociabilis","Snail Kite","ACCIPITRIFORMES","LC","Full Migrant",10,11603307.943054,"Diurnal","Carnivore","Wetlands (inland)","Not colonial",-0.011038096,0,25.736526875,45.5,9.990973,370.75,2.56908115970042,7.06458181824544,26,10
"Rougetius rougetii","Rougetius_rougetii","Rouget's Rail","GRUIFORMES","NT","Not a Migrant",3.7,344845.275857138,"Diurnal","Omnivore","Wetlands (inland)","Not colonial",-0.557730547,0,24.67116849,59,8.986712,195,2.29003461136252,5.53762428083031,4,4
"Rowettia goughensis","Rowettia_goughensis","Gough Bunting","PASSERIFORMES","CR","Not a Migrant",4.9,64.1407064841795,"Diurnal","Omnivore","Shrubland","Not colonial",0.779649984,2611.528315,25.953942905,36,5.149328,NA,NA,1.80713373919845,2,2
"Rukia longirostra","Rukia_longirostra","Long-billed White-eye","PASSERIFORMES","NT","Not a Migrant",4.4,351.15187644761,"Diurnal","Omnivore","Forest","Not colonial",0.967861263,1505.153809,20.57998527,40,3.327726,NA,NA,2.54549499349462,0,0
"Rukia ruki","Rukia_ruki","Faichuk White-eye","PASSERIFORMES","EN","Not a Migrant",4.4,34.1727999041977,"Diurnal","Omnivore","Forest","Not colonial",0.967861263,966.0553832,23.34843996,40,3.327726,NA,NA,1.5336805636137,0,0
"Rupicola peruvianus","Rupicola_peruvianus","Andean Cock-of-the-rock","PASSERIFORMES","LC","Not a Migrant",4.6,257485.276334762,"Diurnal","Herbivore","Forest","Not colonial",-0.170771925,0,42.59262459,75.33333333,9.426157,244,2.38738982633873,5.41075240002037,23,13
"Rupicola rupicola","Rupicola_rupicola","Guianan Cock-of-the-rock","PASSERIFORMES","LC","Not a Migrant",4.6,2067450.78506026,"Diurnal","Herbivore","Forest","Not colonial",-0.094502469,193.6480093,46.55777082,83,9.426157,195,2.29003461136252,6.31543518012004,10,8
"Ruwenzorornis johnstoni","Ruwenzorornis_johnstoni","Ruwenzori Turaco","MUSOPHAGIFORMES","LC","Not a Migrant",3.3,16706.2927826408,"Diurnal","Herbivore","Forest","Not colonial",-0.442720344,469.45121,33.35540035,80,34.581801,240,2.38021124171161,4.22288008827366,9,3
"Rynchops albicollis","Rynchops_albicollis","Indian Skimmer","CHARADRIIFORMES","VU","Full Migrant",11.5,1179285.75168225,"Diurnal","Carnivore","Wetlands (inland)","Colonial",-0.139583585,0,37.45874039,46,8.031076,NA,NA,6.07161905135654,7,4
"Rynchops flavirostris","Rynchops_flavirostris","African Skimmer","CHARADRIIFORMES","NT","Full Migrant",11,9717799.16789301,"Diurnal","Carnivore","Wetlands (inland)","Colonial",-0.02820323,0,36.62917914,34,8.065863,164,2.2148438480477,6.9875679195081,21,10
"Rynchops niger","Rynchops_niger","Black Skimmer","CHARADRIIFORMES","LC","Full Migrant",11.5,13766873.7379383,"Diurnal","Carnivore","Marine Intertidal","Colonial",-0.007384318,0,37.49615822,35,8.072372,301.5,2.47928731647617,7.13883532932664,14,8
"Sagittarius serpentarius","Sagittarius_serpentarius","Secretarybird","ACCIPITRIFORMES","VU","Nomadic",12.7,14023867.7877203,"Diurnal","Carnivore","Grassland","Not colonial",-0.02127361,0,27.51771476,52,59.325062,4017,3.60390183173167,7.14686780872363,38,14
"Sakesphorus bernardi","Sakesphorus_bernardi","Collared Antshrike","PASSERIFORMES","LC","Not a Migrant",4.8,102387.648010101,"Diurnal","Carnivore","Forest","Not colonial",-0.222916377,120.9794564,28.98317208,53,6.885475,34.4,1.53655844257153,5.01024756675095,0,0
"Sakesphorus canadensis","Sakesphorus_canadensis","Black-crested Antshrike","PASSERIFORMES","LC","Not a Migrant",4.8,1626730.04244328,"Diurnal","Carnivore","Forest","Not colonial",-0.084854154,0,30.35126759,42.375,7.652224,24.4,1.38738982633873,6.2113154872916,0,0
"Sakesphorus cristatus","Sakesphorus_cristatus","Silvery-cheeked Antshrike","PASSERIFORMES","LC","Not a Migrant",4.8,1140902.358208,"Diurnal","Carnivore","Forest","Not colonial",-0.254519398,0,29.52935817,40,11.711303,17.7,1.24797326636181,6.05724847780472,0,0
"Sakesphorus luctuosus","Sakesphorus_luctuosus","Glossy Antshrike","PASSERIFORMES","LC","Not a Migrant",4.8,1618385.47251561,"Diurnal","Carnivore","Forest","Not colonial",-0.254519398,30.85756069,30.00849671,34,7.657561,31.4,1.49692964807321,6.20908197132316,0,0
"Sakesphorus melanonotus","Sakesphorus_melanonotus","Black-backed Antshrike","PASSERIFORMES","LC","Not a Migrant",4.8,113948.497580352,"Diurnal","Carnivore","Forest","Not colonial",-0.553250267,0,33.48117617,19,6.548627,25.5,1.40654018043396,5.05670860334821,0,0
"Sakesphorus melanothorax","Sakesphorus_melanothorax","Band-tailed Antshrike","PASSERIFORMES","LC","Not a Migrant",4.8,301844.696361053,"Diurnal","Carnivore","Forest","Not colonial",-0.036154462,294.4088089,29.93719857,36.5,5.892413,31.8,1.50242711998443,5.47978354937497,0,0
"Salpinctes obsoletus","Salpinctes_obsoletus","Rock Wren","PASSERIFORMES","LC","Full Migrant",3.6,5424329.48024264,"Diurnal","Carnivore","Rocky areas (eg. inland cliffs, mountain peaks)","Not colonial",0.033127435,0,21.66191234,33.66666667,14.415534,16.4,1.2148438480477,6.73434606122505,8,6
"Salpornis spilonotus","Salpornis_spilonotus","Spotted Treecreeper","PASSERIFORMES","LC","Not a Migrant",3.3,952421.180125114,"Diurnal","Carnivore","Forest","Not colonial",-1.078051578,20.77257523,27.90294813,23,15.909237,14.8,1.17026171539496,5.97882904476432,0,0
"Saltator albicollis","Saltator_albicollis","Lesser Antillean Saltator","PASSERIFORMES","LC","Not a Migrant",4.1,3992.01419722304,"Diurnal","Carnivore","Forest","Not colonial",0.164586262,0,24.04312266,40,2.771097,41.6,1.61909333062674,3.60119207714556,2,2
"Saltator atriceps","Saltator_atriceps","Black-headed Saltator","PASSERIFORMES","LC","Not a Migrant",4.1,710839.17532498,"Diurnal","Carnivore","Forest","Not colonial",-0.065928735,0,29.91627808,54,4.835418,83.9,1.9237619608287,5.85177135435926,1,1
"Saltator atricollis","Saltator_atricollis","Black-throated Saltator","PASSERIFORMES","LC","Not a Migrant",4.1,2746672.85756942,"Diurnal","Carnivore","Shrubland","Not colonial",-0.082937147,0,NA,NA,7.298267,53.8,1.73078227566639,6.43880693586284,1,1
"Saltator atripennis","Saltator_atripennis","Black-winged Saltator","PASSERIFORMES","LC","Not a Migrant",4.1,102047.437304592,"Diurnal","Carnivore","Forest","Not colonial",-0.480782621,0,31.1438454,41,4.844783,55,1.74036268949424,5.00880210284485,0,0
