order,family_name,family,common_name,birdlife,type,scientific_name
PASSERIFORMES,Ploceidae,Weavers,Red-billed Quelea,Quelea quelea,scientific_name,Quelea quelea
PASSERIFORMES,Cotingidae,Cotingas,Purple-throated Fruitcrow,Querula purpurata,scientific_name,Querula purpurata
PASSERIFORMES,Icteridae,New World blackbirds,Carib Grackle,Quiscalus lugubris,scientific_name,Quiscalus lugubris
PASSERIFORMES,Icteridae,New World blackbirds,Boat-tailed Grackle,Quiscalus major,scientific_name,Quiscalus major
PASSERIFORMES,Icteridae,New World blackbirds,Great-tailed Grackle,Quiscalus mexicanus,scientific_name,Quiscalus mexicanus
PASSERIFORMES,Icteridae,New World blackbirds,Nicaraguan Grackle,Quiscalus nicaraguensis,scientific_name,Quiscalus nicaraguensis
PASSERIFORMES,Icteridae,New World blackbirds,Greater Antillean Grackle,Quiscalus niger,scientific_name,Quiscalus niger
PASSERIFORMES,Icteridae,New World blackbirds,Common Grackle,Quiscalus quiscula,scientific_name,Quiscalus quiscula
PASSERIFORMES,Petroicidae,Australasian robins,White-breasted Robin,Quoyornis georgianus,scientific_name,Quoyornis georgianus
PASSERIFORMES,Petroicidae,Australasian robins,White-breasted Robin,Quoyornis georgianus,synonym_1,Eopsaltria georgiana
PASSERIFORMES,Polioptilidae,Gnatcatchers,Long-billed Gnatwren,Ramphocaenus melanurus,scientific_name,Ramphocaenus melanurus
PASSERIFORMES,Thraupidae,Tanagers,Brazilian Tanager,Ramphocelus bresilius,scientific_name,Ramphocelus bresilius
PASSERIFORMES,Thraupidae,Tanagers,Silver-beaked Tanager,Ramphocelus carbo,scientific_name,Ramphocelus carbo
PASSERIFORMES,Thraupidae,Tanagers,Cherrie's Tanager,Ramphocelus costaricensis,scientific_name,Ramphocelus costaricensis
PASSERIFORMES,Thraupidae,Tanagers,Crimson-backed Tanager,Ramphocelus dimidiatus,scientific_name,Ramphocelus dimidiatus
PASSERIFORMES,Thraupidae,Tanagers,Flame-rumped Tanager,Ramphocelus flammigerus,scientific_name,Ramphocelus flammigerus
PASSERIFORMES,Thraupidae,Tanagers,Lemon-rumped Tanager,Ramphocelus icteronotus,scientific_name,Ramphocelus icteronotus
PASSERIFORMES,Thraupidae,Tanagers,Huallaga Tanager,Ramphocelus melanogaster,scientific_name,Ramphocelus melanogaster
PASSERIFORMES,Thraupidae,Tanagers,Masked Crimson Tanager,Ramphocelus nigrogularis,scientific_name,Ramphocelus nigrogularis
PASSERIFORMES,Thraupidae,Tanagers,Scarlet-rumped Tanager,Ramphocelus passerinii,scientific_name,Ramphocelus passerinii
PASSERIFORMES,Thraupidae,Tanagers,Crimson-collared Tanager,Ramphocelus sanguinolentus,scientific_name,Ramphocelus sanguinolentus
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,White-breasted Thrasher,Ramphocinclus brachyurus,scientific_name,Ramphocinclus brachyurus
PASSERIFORMES,Alaudidae,Larks,Thick-billed Lark,Ramphocoris clotbey,scientific_name,Ramphocoris clotbey
PASSERIFORMES,Alaudidae,Larks,Thick-billed Lark,Ramphocoris clotbey,synonym_1,Rhamphocorys clotbey
PASSERIFORMES,Alaudidae,Larks,Thick-billed Lark,Ramphocoris clotbey,synonym_2,Rhamphocoris clotbey
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Dusky-tailed Flatbill,Ramphotrigon fuscicauda,scientific_name,Ramphotrigon fuscicauda
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Large-headed Flatbill,Ramphotrigon megacephalum,scientific_name,Ramphotrigon megacephalum
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Large-headed Flatbill,Ramphotrigon megacephalum,synonym_1,Ramphotrigon megacephala
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Rufous-tailed Flatbill,Ramphotrigon ruficauda,scientific_name,Ramphotrigon ruficauda
